group,pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,fgsea.leadingEdge,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC
TBinLTBI,HALLMARK_ADIPOGENESIS,0.06523304866755839,-0.2811352091003304,-1.2588368644713623,180,down,ITSN1;SCARB1;CD36;COL15A1;SLC19A1;IDH1;SLC27A1;SLC25A10;CAT;IFNGR1;CD302;RREB1;SULT1A1;UCP2;CMBL;DRAM2;VEGFB;FAH;HADH;TST;PPARG;COQ3;ACADS;CRAT;ESYT1;ALDH2;PEMT;ECH1;REEP6;NDUFS3;RMDN3;NDUFB7;CHCHD10;AIFM1;RETSAT;GPAM;SCP2;MGST3;QDPR;BCKDHA;ECHS1;MCCC1;SAMM50;PHYH;IDH3G;ESRRA;CD151;CYC1;UQCRC1;UQCR10;SDHB;REEP5;COQ5;HIBCH;OMD;RTN3;MDH2;CDKN2C;DHRS7B;DBT;ACAA2;COQ9;TKT;SUCLG1;PRDX3;PREB;LEP;MRPL15;ETFB,0.29343256816637486,0.017386726806048775,-2.1190818593828626,180,down
TBinLTBI,HALLMARK_ALLOGRAFT_REJECTION,4.123473284016593e-5,0.6177541711363741,2.184292397806839,181,up,INHBA;IL6;IL1B;CCL4;EREG;TNF;IFNG;LIF;CSF1;IL2RA;IL7;SOCS1;CXCL9;IL12B;DYRK3;STAT4;IL2;CD80;ICAM1;RIPK2;GBP2;ACHE;CXCL13;CCL22;IL15;CD40;FASLG;CD7;GZMB;HDAC9;TAP1;IL18RAP;ITK;CCL19;IRF4;SRGN;CCL5;HLA-DOB;IL12A;FAS;FGR;TLR2;HIF1A;IL2RG;CCND2;IRF7;CDKN2A;PRF1;CD96;F2R;CCR5;PF4;BCL3;LY75;TLR3;NCR1;LCP2;CD247;CD8A;ETS1;CD79A;TRAT1;CD2;CCL7;IL2RB;IL10;CD8B;TPD52;CD40LG;TAP2;IRF8;ICOSLG;CD3E;TRAF2;ABI1,1.0206142980189428e-6,1.224737157622734e-7,5.293931732696706,181,up
TBinLTBI,HALLMARK_ANDROGEN_RESPONSE,0.08786518777591626,0.4163263471000549,1.3648263584963498,89,up,NKX3-1;STEAP4;ARID5B;TNFAIP8;PLPP1;ZBTB10;INSIG1;NDRG1;LIFR;PMEPA1;TSC22D1;AKAP12;CCND1;UAP1;HPGD;B4GALT1;HMGCS1;DNAJB9;SAT1;TPD52;ITGAV;ELOVL5;UBE2J1;SLC38A2;KRT8;RPS6KA3;CENPN,0.161328493005853,0.07421110678269231,1.4515833211451776,89,up
TBinLTBI,HALLMARK_ANGIOGENESIS,0.006741648782570591,0.6629413816960483,1.7697299468994525,26,up,JAG1;PDGFA;CXCL6;SPP1;VEGFA;OLR1;FSTL1;PRG2;LPL;CCND2;PF4;FGFR1;ITGAV,0.020645711062802323,0.007019541761352796,2.553478029845558,26,up
TBinLTBI,HALLMARK_APICAL_JUNCTION,0.15750979789312647,0.3579861058431871,1.2414451512062552,146,up,TRAF1;CD274;ICAM1;VCAM1;CDH1;ACTN2;FSCN1;INSIG1;AKT3;LAMB3;LAYN;ITGA3;IRS1;RHOF;TJP1;SRC;ICAM5;NEXN;MDK;MYL9;AMIGO2;LAMC2;CD276;B4GALT1;MAPK11;TMEM8B;MPZL1;CLDN14;NLGN2;LAMA3;SGCE;GNAI1;FBN1;TRO;ATP1A3;RAC2;VAV2;NRXN2;PARD6G;PTK2;PCDH1;MPZL2;EVL;ICAM2;WASL;COL17A1;SLIT2;SPEG;ICAM4;PLCG1;VASP;MYH10,0.18664597628290255,0.0970559076671093,1.3015287426005586,146,up
TBinLTBI,HALLMARK_APICAL_SURFACE,0.01122420967364596,0.6121265875068421,1.7002149097716517,32,up,RHCG;LYPD3;PLAUR;MDGA1;IL2RG;GSTM3;EFNA5;B4GALT1;GATA3;IL2RB;TMEM8B;MAL,0.07453154982567452,0.02981261993026978,1.9202034329232627,32,up
TBinLTBI,HALLMARK_APOPTOSIS,4.123473284016593e-5,0.6023017395892465,2.095442881510435,151,up,IL6;IL1A;IL1B;EREG;TNF;CCNA1;IER3;IFNB1;EGR3;GCH1;PMAIP1;SOD2;ATF3;ISG20;CD69;FEZ1;GADD45B;IRF1;GPX3;BIRC3;CDKN1A;BTG3;TNFSF10;GADD45A;FASLG;CAV1;CD44;TAP1;JUN;CASP4;FAS;RELA;CFLAR;MCL1;CCND2;PRF1;NEDD9;BTG2;F2R;CD38;CYLD;CCND1;WEE1;CLU;HMGB2;CD2;SAT1;SMAD7;CASP1;TGFBR3;CASP7;XIAP;PEA15;PLAT;BCL2L11;PDCD4;LEF1;ENO2;SQSTM1;PDGFRB;PSEN1;EMP1;BID;DNAJA1,2.7347284554321445e-5,4.922511219777865e-6,4.5193569132057245,151,up
TBinLTBI,HALLMARK_BILE_ACID_METABOLISM,0.31358337369196504,-0.27372029182021773,-1.0939238660122959,83,down,SLC29A1;TFCP2L1;IDH1;KLF1;PEX11G;ALDH1A1;SLC23A2;IDH2;CAT;HSD17B4;RXRA;PECR;PEX11A;NUDT12;DHCR24;SLC22A18;RBP1;CROT;AMACR;RETSAT;FADS1;SCP2;ABCD3;DIO1;FDXR;PHYH;FADS2;PXMP2;PEX6;PIPOX;PRDX5;LONP2;PFKM;HSD17B11;EFHC1;MLYCD;GNPAT;SLC27A5,0.9445095602568713,0.13223133843596194,-1.1198172138730977,83,down
TBinLTBI,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1448462490314672,0.4151412917898776,1.3113026697258374,68,up,ATF3;JAG1;PLAUR;PNRC1;LSS;ERRFI1;LPL;ALCAM;FBXO6;CLU;ANXA5;HMGCS1;LDLR;CXCL16;PLSCR1;CPEB2;GNAI1;NFIL3;SEMA3B;STARD4;ACAT2;ANTXR2,0.27153292012941277,0.17921172728541235,0.9215579342956203,68,up
TBinLTBI,HALLMARK_COAGULATION,0.019581984141838482,0.45208344053826294,1.5166644414272878,107,up,F3;MMP1;MMP10;SERPINB2;MAFF;SERPINE1;TFPI2;ITGB3;HPN;OLR1;PLEK;MMP3;MMP7;FYN;CFB;CFH;MMP14,0.08654699445060085,0.03634973766925234,1.8049020013345145,107,up
